python_file,url,full_adres,city,price,area,num_rooms,available,street,number_extension,full_address_processed,full_address_streets,latitude,longitude
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Praetoriusstraat-70-ZWOLLE/226/,Praetoriusstraat 70 in Zwolle,Zwolle,899.0,2440.0,3.0,Beschikbaar,Praetoriusstraat,70,Praetoriusstraat 70 Zwolle,Praetoriusstraat Zwolle,52.529909,6.0853574
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Diezerplein-1C-ZWOLLE/223/,Diezerplein 1-C in Zwolle,Zwolle,985.0,46.0,1.0,Beschikbaar,Diezerplein,1-C,Diezerplein 1-C Zwolle,Diezerplein Zwolle,52.5155983,6.1006016
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Assendorperstraat-189A-ZWOLLE/222/,Assendorperstraat 189-A in Zwolle,Zwolle,945.0,835.0,2.0,Beschikbaar,Assendorperstraat,189-A,Assendorperstraat 189-A Zwolle,Assendorperstraat Zwolle,52.5025528,6.1061715
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Zeilenmakersgilde-2-DRONTEN/346/,Zeilenmakersgilde 2 in Dronten,Dronten,1500.0,109.0,5.0,Beschikbaar,Zeilenmakersgilde,2,Zeilenmakersgilde 2 Dronten,Zeilenmakersgilde Dronten,52.538138,5.6922785
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Assendorperstraat-194C-ZWOLLE/196/,Assendorperstraat 194-C in Zwolle,Zwolle,925.0,47.0,2.0,Beschikbaar,Assendorperstraat,194-C,Assendorperstraat 194-C Zwolle,Assendorperstraat Zwolle,52.5029675,6.105328
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Ruyterstraat-12A-ZWOLLE/189/,De Ruyterstraat 12-A in Zwolle,Zwolle,1050.0,60.0,3.0,Beschikbaar,De Ruyterstraat,12-A,De Ruyterstraat 12-A Zwolle,De Ruyterstraat Zwolle,52.5128891,6.1097538
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Assendorperstraat-194A-ZWOLLE/183/,Assendorperstraat 194-A in Zwolle,Zwolle,925.0,52.0,2.0,Beschikbaar,Assendorperstraat,194-A,Assendorperstraat 194-A Zwolle,Assendorperstraat Zwolle,52.5030021,6.105351
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Dukaat-111-DRONTEN/345/,Dukaat 111 in Dronten,Dronten,1250.0,246.0,5.0,Beschikbaar,Dukaat,111,Dukaat 111 Dronten,Dukaat Dronten,52.5305781,5.7027775
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Pionier-34-DRONTEN/344/,De Pionier 34 in Dronten,Dronten,1295.0,5418.0,4.0,Beschikbaar,De Pionier,34,De Pionier 34 Dronten,De Pionier Dronten,52.5327281,5.7216624
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Diezerplein-1D-ZWOLLE/158/,Diezerplein 1-D in Zwolle,Zwolle,935.0,47.0,1.0,Beschikbaar,Diezerplein,1-D,Diezerplein 1-D Zwolle,Diezerplein Zwolle,52.5156021,6.1005605
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Diezerplein-1B-ZWOLLE/159/,Diezerplein 1-B in Zwolle,Zwolle,935.0,41.0,1.0,Beschikbaar,Diezerplein,1-B,Diezerplein 1-B Zwolle,Diezerplein Zwolle,52.5154633,6.1007401
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Assendorperstraat-12A-ZWOLLE/142/,Assendorperstraat 12-A in Zwolle,Zwolle,825.0,30.0,2.0,Beschikbaar,Assendorperstraat,12-A,Assendorperstraat 12-A Zwolle,Assendorperstraat Zwolle,52.5082992,6.0981676
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Ruyterstraat-12-ZWOLLE/109/,De Ruyterstraat 12 in Zwolle,Zwolle,1050.0,65.0,3.0,Beschikbaar,De Ruyterstraat,12,De Ruyterstraat 12 Zwolle,De Ruyterstraat Zwolle,52.512866,6.1098023
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Beethovenlaan-231-ZWOLLE/95/,Beethovenlaan 231 in Zwolle,Zwolle,840.0,125.0,5.0,Beschikbaar,Beethovenlaan,231,Beethovenlaan 231 Zwolle,Beethovenlaan Zwolle,52.5287796,6.0807369
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Palestrinalaan-116-ZWOLLE/93/,Palestrinalaan 116 in Zwolle,Zwolle,755.0,63.0,4.0,Beschikbaar,Palestrinalaan,116,Palestrinalaan 116 Zwolle,Palestrinalaan Zwolle,52.5296505,6.080027
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Scarlattistraat-82-ZWOLLE/47/,Scarlattistraat 82 in Zwolle,Zwolle,750.0,125.0,5.0,Beschikbaar,Scarlattistraat,82,Scarlattistraat 82 Zwolle,Scarlattistraat Zwolle,52.5290115,6.0798113
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Zuidersluisweg-69A-LELYSTAD/1/,Zuidersluisweg 69-A in Lelystad,Lelystad,187.0,,,Beschikbaar,Zuidersluisweg,69-A,Zuidersluisweg 69-A Lelystad,Zuidersluisweg Lelystad,52.4982517,5.443944
vanoverbeek.py,https://www.vanoverbeek.nl/woning/abbekerk-esdoornlaan-6/,Esdoornlaan 6 in Abbekerk,Abbekerk,485000.0,136.0,3.0,Nieuw,Esdoornlaan,6,Esdoornlaan 6 Abbekerk,Esdoornlaan Abbekerk,52.7322007,5.0230019
vanoverbeek.py,https://www.vanoverbeek.nl/woning/oosterblokker-oosterblokker-23/,Oosterblokker 23 in Oosterblokker,Oosterblokker,845000.0,161.0,5.0,Nieuw,Oosterblokker,23,Oosterblokker 23 Oosterblokker,Oosterblokker Oosterblokker,52.6654573,5.1109016
vanoverbeek.py,https://www.vanoverbeek.nl/woning/zuidoostbeemster-burgemeester-de-geusstraat-4/,Burgemeester de Geusstraat 4 in Zuidoostbeemster,Zuidoostbeemster,398000.0,84.0,4.0,Nieuw,Burgemeester de Geusstraat,4,Burgemeester de Geusstraat 4 Zuidoostbeemster,Burgemeester de Geusstraat Zuidoostbeemster,52.5160288,4.9439201
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-westervenne-225/,Westervenne 225 in Purmerend,Purmerend,375000.0,98.0,5.0,Nieuw,Westervenne,225,Westervenne 225 Purmerend,Westervenne Purmerend,52.5251054,4.9633406
vanoverbeek.py,https://www.vanoverbeek.nl/woning/hoorn-grote-noord-104/,Grote Noord 104 in Hoorn,Hoorn,595000.0,185.0,3.0,Nieuw,Grote Noord,104,Grote Noord 104 Hoorn,Grote Noord Hoorn,52.6417256,5.0557819
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-stekeldijk-87/,Stekeldijk 87 in Purmerend,Purmerend,300000.0,48.0,2.0,Nieuw,Stekeldijk,87,Stekeldijk 87 Purmerend,Stekeldijk Purmerend,52.5120476,4.9721124
vanoverbeek.py,https://www.vanoverbeek.nl/woning/wijdewormer-de-kuilweg-13/,De Kuilweg 13 in Wijdewormer,Wijdewormer,450000.0,103.0,5.0,Nieuw,De Kuilweg,13,De Kuilweg 13 Wijdewormer,De Kuilweg Wijdewormer,52.508419,4.9148168
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-nijlstraat-114/,Nijlstraat 114 in Purmerend,Purmerend,325000.0,43.0,2.0,Nieuw,Nijlstraat,114,Nijlstraat 114 Purmerend,Nijlstraat Purmerend,52.4924472,4.9351458
vanoverbeek.py,https://www.vanoverbeek.nl/woning/opmeer-de-dreef-3b030/,De Dreef 3B030 in Opmeer,Opmeer,150000.0,58.0,3.0,Nieuw,De Dreef,3B030,De Dreef 3B030 Opmeer,De Dreef Opmeer,52.7054817,4.9591952
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-j-p-grootstraat-3/,J.P. Grootstraat 3 in Purmerend,Purmerend,550000.0,124.0,5.0,Nieuw,J.P. Grootstraat,3,J.P. Grootstraat 3 Purmerend,J.P. Grootstraat Purmerend,52.5066499,4.9683337
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-mercuriusweg-19/,Mercuriusweg 19 in Purmerend,Purmerend,399000.0,84.0,5.0,Nieuw,Mercuriusweg,19,Mercuriusweg 19 Purmerend,Mercuriusweg Purmerend,52.5067416,4.9649021
vanoverbeek.py,https://www.vanoverbeek.nl/woning/hoorn-groene-steen-8/,Groene Steen 8 in Hoorn,Hoorn,475000.0,140.0,6.0,Nieuw,Groene Steen,8,Groene Steen 8 Hoorn,Groene Steen Hoorn,52.6575871,5.1019229
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-van-ijsendijkstraat-89/,Van IJsendijkstraat 89 in Purmerend,Purmerend,342500.0,74.0,5.0,Nieuw,Van IJsendijkstraat,89,Van IJsendijkstraat 89 Purmerend,Van IJsendijkstraat Purmerend,52.5128727,4.9632809
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-clara-visserstraat-124/,Clara Visserstraat 124 in Purmerend,Purmerend,375000.0,88.0,4.0,Nieuw,Clara Visserstraat,124,Clara Visserstraat 124 Purmerend,Clara Visserstraat Purmerend,52.4934023,4.9635575
vanoverbeek.py,https://www.vanoverbeek.nl/woning/amsterdam-lange-vonder-229/,Lange Vonder 229 in Amsterdam,Amsterdam,635000.0,137.0,6.0,Nieuw,Lange Vonder,229,Lange Vonder 229 Amsterdam,Lange Vonder Amsterdam,52.421523,4.895886
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-burgemeester-d-kooimanweg-555/,Burgemeester D. Kooimanweg 555 in Purmerend,Purmerend,295000.0,76.0,3.0,Nieuw,Burgemeester D. Kooimanweg,555,Burgemeester D. Kooimanweg 555 Purmerend,Burgemeester D. Kooimanweg Purmerend,52.5238932,4.9567775
vanoverbeek.py,https://www.vanoverbeek.nl/woning/warder-zuivelhof-12/,Zuivelhof 12 in Warder,Warder,575000.0,116.0,4.0,Nieuw,Zuivelhof,12,Zuivelhof 12 Warder,Zuivelhof Warder,52.5683067,5.0189276
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-woestijnstraat-4/,Woestijnstraat 4 in Purmerend,Purmerend,500000.0,119.0,6.0,Nieuw,Woestijnstraat,4,Woestijnstraat 4 Purmerend,Woestijnstraat Purmerend,52.4921087,4.9359085
vanoverbeek.py,https://www.vanoverbeek.nl/woning/purmerend-bandijk-101/,Bandijk 101 in Purmerend,Purmerend,449500.0,121.0,4.0,Nieuw,Bandijk,101,Bandijk 101 Purmerend,Bandijk Purmerend,52.5116866,4.990312
vanoverbeek.py,https://www.vanoverbeek.nl/woning/bovenkarspel-de-traanbok-1/,De Traanbok 1 in Bovenkarspel,Bovenkarspel,500000.0,110.0,5.0,Verkocht,De Traanbok,1,De Traanbok 1 Bovenkarspel,De Traanbok Bovenkarspel,52.6953783,5.253915
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/president-brandstraat-43-amsterdam-937455d593d7c908f9480e9e4aa5a6e9ca3ab7/,President Brandstraat 43 in Amsterdam,Amsterdam,,89.0,4.0,Beschikbaar,President Brandstraat,43,President Brandstraat 43 Amsterdam,President Brandstraat Amsterdam,52.354246,4.9176348
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/vinkenstraat-20-amsterdam-9374552553c6f046984f2c97b4b256578777c9/,Vinkenstraat 20 in Amsterdam,Amsterdam,,119.0,4.0,Beschikbaar,Vinkenstraat,20,Vinkenstraat 20 Amsterdam,Vinkenstraat Amsterdam,52.3815922,4.8882202
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/nederhoven-34-amsterdam-937455af8e9a5696e24c1a90065a617639d12a/,Nederhoven 34 in Amsterdam,Amsterdam,,166.0,6.0,Beschikbaar,Nederhoven,34,Nederhoven 34 Amsterdam,Nederhoven Amsterdam,52.3235948,4.8841046
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/van-oldenbarneveldtstraat-89-5-amsterdam-93745554e8f1db8bdd4caf9c59a8199af822e7/,Van Oldenbarneveldtstraat 89 in Amsterdam,Amsterdam,,45.0,2.0,Beschikbaar,Van Oldenbarneveldtstraat,89,Van Oldenbarneveldtstraat 89 Amsterdam,Van Oldenbarneveldtstraat Amsterdam,52.3740534,4.8739432
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/van-spilbergenstraat-69-2-amsterdam-937455531f87fd574e4a6c8928d0ffe3f8abc8/,Van Spilbergenstraat 69 in Amsterdam,Amsterdam,,50.0,3.0,Beschikbaar,Van Spilbergenstraat,69,Van Spilbergenstraat 69 Amsterdam,Van Spilbergenstraat Amsterdam,52.366405,4.8516702
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/egelantiersstraat-143-a-amsterdam-93745517ca41317a1a46d3ae88882fa44c25ff/,Egelantiersstraat 143 in Amsterdam,Amsterdam,,154.0,4.0,Beschikbaar,Egelantiersstraat,143,Egelantiersstraat 143 Amsterdam,Egelantiersstraat Amsterdam,52.3759686,4.8793719
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/borgerstraat-203-1-amsterdam-937455da827964382e4ea484c7aacc81345e96/,Borgerstraat 203 in Amsterdam,Amsterdam,,45.0,2.0,Onder bod,Borgerstraat,203,Borgerstraat 203 Amsterdam,Borgerstraat Amsterdam,52.3639805,4.8622703
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/soendastraat-8-h-amsterdam-9374551ec4e7c707e849c7ae54e06231a1517f/,Soendastraat 8 in Amsterdam,Amsterdam,,50.0,2.0,Beschikbaar,Soendastraat,8,Soendastraat 8 Amsterdam,Soendastraat Amsterdam,52.3653641,4.9385707
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/blasiusstraat-51-a-amsterdam-937455b209ea8c44b74147a6c4168e161a384e/,Blasiusstraat 51 in Amsterdam,Amsterdam,,62.0,2.0,Beschikbaar,Blasiusstraat,51,Blasiusstraat 51 Amsterdam,Blasiusstraat Amsterdam,52.356748,4.9094468
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/rozengracht-236-b-amsterdam-937455f147239496874c89b6f11c8ba8b233c6/,Rozengracht 236 in Amsterdam,Amsterdam,,72.0,3.0,Onder bod,Rozengracht,236,Rozengracht 236 Amsterdam,Rozengracht Amsterdam,52.3721525,4.8749047
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/rengerskerkestraat-10-amsterdam-937455773c3404401144489843ce5896022620/,Rengerskerkestraat 10 in Amsterdam,Amsterdam,,118.0,4.0,Beschikbaar,Rengerskerkestraat,10,Rengerskerkestraat 10 Amsterdam,Rengerskerkestraat Amsterdam,52.3549103,4.7933881
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/willem-frederik-hermansstraat-45-amsterdam-937455d9d024637b6f4bf2878bd801341000ff/,Willem Frederik Hermansstraat 45 in Amsterdam,Amsterdam,,130.0,4.0,Onder bod,Willem Frederik Hermansstraat,45,Willem Frederik Hermansstraat 45 Amsterdam,Willem Frederik Hermansstraat Amsterdam,52.3760249,4.9077004
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/griseldestraat-16-2-amsterdam-937455b647aab74608405fba36f15eefe85685/,Griseldestraat 16 in Amsterdam,Amsterdam,,57.0,3.0,Verkocht,Griseldestraat,16,Griseldestraat 16 Amsterdam,Griseldestraat Amsterdam,52.3765775,4.849257
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/rijnstraat-51-3-amsterdam-937455efcc84f4f2b74debb072245bdc548a48/,Rijnstraat 51 in Amsterdam,Amsterdam,,54.0,3.0,Onder bod,Rijnstraat,51,Rijnstraat 51 Amsterdam,Rijnstraat Amsterdam,52.3115173,5.0398002
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/amstelveenseweg-162-b-amsterdam-9374554239c54e0efb42b6828afe8604130c3f/,Amstelveenseweg 162 in Amsterdam,Amsterdam,,118.0,4.0,Onder bod,Amstelveenseweg,162,Amstelveenseweg 162 Amsterdam,Amstelveenseweg Amsterdam,52.3533641,4.8557172
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/havikshorst-24-amsterdam-937455353cac2af1e547a1932bb37dcfe1ca06/,Havikshorst 24 in Amsterdam,Amsterdam,,46.0,2.0,Verkocht,Havikshorst,24,Havikshorst 24 Amsterdam,Havikshorst Amsterdam,52.3326647,4.884398
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/albert-cuypstraat-186-4-amsterdam-93745518d5bb544036470d93656436d6be4711/,Albert Cuypstraat 186 in Amsterdam,Amsterdam,,41.0,1.0,Verkocht,Albert Cuypstraat,186,Albert Cuypstraat 186 Amsterdam,Albert Cuypstraat Amsterdam,52.3558634,4.8954527
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/sint-willibrordusstraat-74-amsterdam-937455ef296a7bdf20432692f62cdb1754f6b1/,Sint Willibrordusstraat 74 in Amsterdam,Amsterdam,,79.0,3.0,Verkocht,Sint Willibrordusstraat,74,Sint Willibrordusstraat 74 Amsterdam,Sint Willibrordusstraat Amsterdam,52.3539407,4.8999067
vhm_makelaars.py,https://www.vhmmakelaars.nl/woningen/bonairestraat-15-3-amsterdam-937455774c503363704abab612a36982a6b32c/,Bonairestraat 15 in Amsterdam,Amsterdam,,72.0,3.0,Verkocht,Bonairestraat,15,Bonairestraat 15 Amsterdam,Bonairestraat Amsterdam,52.3603095,4.8552084
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/reitzstraat/113?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Reitzstraat 113 1091ZB Amsterdam,Amsterdam,425000.0,50.0,2.0,Beschikbaar,Reitzstraat,113 1091ZB,Reitzstraat 113 1091ZB Amsterdam,Reitzstraat Amsterdam,52.3540312,4.9178572
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/tweede-egelantiersdwarsstraat/13-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Tweede Egelantiersdwarsstraat 13-2 1015SB Amsterdam,Amsterdam,325000.0,30.0,2.0,Beschikbaar,Tweede Egelantiersdwarsstraat,13-2 1015SB,Tweede Egelantiersdwarsstraat 13-2 1015SB Amsterdam,Tweede Egelantiersdwarsstraat Amsterdam,52.3765878,4.8822702
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/van-spilbergenstraat/121-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Van Spilbergenstraat 121-3 1057RC Amsterdam,Amsterdam,450000.0,50.0,3.0,Beschikbaar,Van Spilbergenstraat,121-3 1057RC,Van Spilbergenstraat 121-3 1057RC Amsterdam,Van Spilbergenstraat Amsterdam,52.3679564,4.8509173
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/elizabeth-anscombestraat/267?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Elizabeth Anscombestraat 267 1062LE Amsterdam,Amsterdam,500000.0,51.0,3.0,Beschikbaar,Elizabeth Anscombestraat,267 1062LE,Elizabeth Anscombestraat 267 1062LE Amsterdam,Elizabeth Anscombestraat Amsterdam,52.3553719,4.8392741
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/nieuwezijds-voorburgwal/344-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Nieuwezijds Voorburgwal 344-3 1012RX Amsterdam,Amsterdam,425000.0,49.0,2.0,Onder bod,Nieuwezijds Voorburgwal,344-3 1012RX,Nieuwezijds Voorburgwal 344-3 1012RX Amsterdam,Nieuwezijds Voorburgwal Amsterdam,52.3691145,4.8891073
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/leusdenhof/220?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Leusdenhof 220 1108DJ Amsterdam,Amsterdam,345000.0,89.0,3.0,Beschikbaar,Leusdenhof,220 1108DJ,Leusdenhof 220 1108DJ Amsterdam,Leusdenhof Amsterdam,52.3070345,4.9785
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/leusdenhof/14?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Leusdenhof 14 1108CP Amsterdam,Amsterdam,325000.0,81.0,4.0,Onder bod,Leusdenhof,14 1108CP,Leusdenhof 14 1108CP Amsterdam,Leusdenhof Amsterdam,52.3086688,4.9780599
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/albert-cuypstraat/33-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Albert Cuypstraat 33-2 1072CL Amsterdam,Amsterdam,375000.0,40.0,2.0,Beschikbaar,Albert Cuypstraat,33-2 1072CL,Albert Cuypstraat 33-2 1072CL Amsterdam,Albert Cuypstraat Amsterdam,52.3547266,4.8878764
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/burgemeester-cramergracht/49?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Burgemeester Cramergracht 49 1064AE Amsterdam,Amsterdam,340000.0,76.0,4.0,Beschikbaar,Burgemeester Cramergracht,49 1064AE,Burgemeester Cramergracht 49 1064AE Amsterdam,Burgemeester Cramergracht Amsterdam,52.3729317,4.8323538
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/lindengracht/158-3?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Lindengracht 158-3 1015KK Amsterdam,Amsterdam,495000.0,46.0,2.0,Onder bod,Lindengracht,158-3 1015KK,Lindengracht 158-3 1015KK Amsterdam,Lindengracht Amsterdam,52.3803182,4.88431
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/tweede-van-der-helststraat/9-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Tweede van der Helststraat 9-2 1073AE Amsterdam,Amsterdam,450000.0,48.0,2.0,Beschikbaar,Tweede van der Helststraat,9-2 1073AE,Tweede van der Helststraat 9-2 1073AE Amsterdam,Tweede van der Helststraat Amsterdam,52.3523566,4.8950073
visch.py,https://www.visch-vanzeggelaar.nl/woningaanbod/koop/amsterdam/rustenburgerstraat/254-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&pricerange.maxprice=500000&take=12,Rustenburgerstraat 254-2 1073GK Amsterdam,Amsterdam,475000.0,52.0,3.0,Onder bod,Rustenburgerstraat,254-2 1073GK,Rustenburgerstraat 254-2 1073GK Amsterdam,Rustenburgerstraat Amsterdam,52.352329,4.8969888
vlieg.py,https://www.vlieg.nl/woning/alkmaar-kanaaldijk-296c-4/,Kanaaldijk 296C 4 in Alkmaar,Alkmaar,425000.0,,,Beschikbaar,Kanaaldijk,296C 4,Kanaaldijk 296C 4 Alkmaar,Kanaaldijk Alkmaar,52.6499002,4.7458231
vlieg.py,https://www.vlieg.nl/woning/zwaanshoek-waterschaplaan-1/,Waterschaplaan 1 in Zwaanshoek,Zwaanshoek,740000.0,,,Beschikbaar,Waterschaplaan,1,Waterschaplaan 1 Zwaanshoek,Waterschaplaan Zwaanshoek,52.3133724,4.6147168
vlieg.py,https://www.vlieg.nl/woning/bergen-nh-ursulinenlaan-24/,Ursulinenlaan 24 in Bergen (nh),Bergen (nh),845000.0,,,Beschikbaar,Ursulinenlaan,24,Ursulinenlaan 24 Bergen (nh),Ursulinenlaan Bergen (nh),52.6633891,4.7047056
vlieg.py,https://www.vlieg.nl/woning/spierdijk-spierdijkerweg-111a/,Spierdijkerweg 111A in Spierdijk,Spierdijk,399000.0,,,Beschikbaar,Spierdijkerweg,111A,Spierdijkerweg 111A Spierdijk,Spierdijkerweg Spierdijk,52.6484008,4.9412511
vlieg.py,https://www.vlieg.nl/woning/wormerveer-van-heemskerckstraat-60/,van Heemskerckstraat 60 in Wormerveer,Wormerveer,450000.0,,,Beschikbaar,van Heemskerckstraat,60,van Heemskerckstraat 60 Wormerveer,van Heemskerckstraat Wormerveer,52.4970161,4.7901542
vlieg.py,https://www.vlieg.nl/woning/heerhugowaard-willemijn-posthumustuin-8/,Willemijn Posthumustuin 8 in Heerhugowaard,Heerhugowaard,499000.0,,,Beschikbaar,Willemijn Posthumustuin,8,Willemijn Posthumustuin 8 Heerhugowaard,Willemijn Posthumustuin Heerhugowaard,52.6441631,4.8213219
vlieg.py,https://www.vlieg.nl/woning/alkmaar-louis-couperusstraat-143/,Louis Couperusstraat 143 in Alkmaar,Alkmaar,350000.0,,,Beschikbaar,Louis Couperusstraat,143,Louis Couperusstraat 143 Alkmaar,Louis Couperusstraat Alkmaar,52.6530067,4.7695817
vlieg.py,https://www.vlieg.nl/woning/haarlem-bloemveldlaan-44/,Bloemveldlaan 44 in Haarlem,Haarlem,850000.0,,,Beschikbaar,Bloemveldlaan,44,Bloemveldlaan 44 Haarlem,Bloemveldlaan Haarlem,52.3836405,4.6022246
vlieg.py,https://www.vlieg.nl/woning/haarlem-christine-koetsstraat-3/,Christine Koetsstraat 3 in Haarlem,Haarlem,475000.0,,,Beschikbaar,Christine Koetsstraat,3,Christine Koetsstraat 3 Haarlem,Christine Koetsstraat Haarlem,52.3557952,4.65403
yourexpatbroker.py,https://yourexpatbroker.nl/woningaanbod/koop/amsterdam/vincent-van-goghstraat/198-ref-01261?forsaleorrent=0&moveunavailablelistingstothebottom=true&orderby=3&take=9,Vincent van Goghstraat 198 in Amsterdam 1072DA,Amsterdam 1072DA,485000.0,55.0,3.0,Onder bod,Vincent van Goghstraat,198,Vincent van Goghstraat 198 Amsterdam 1072DA,Vincent van Goghstraat Amsterdam 1072DA,52.3488793,4.8909806
yourexpatbroker.py,https://yourexpatbroker.nl/woningaanbod/koop/amsterdam/haparandadam/2-f3-ref-01259?forsaleorrent=0&moveunavailablelistingstothebottom=true&orderby=3&take=9,Haparandadam 2F3 in Amsterdam 1013AK,Amsterdam 1013AK,1150000.0,110.0,3.0,Beschikbaar,Haparandadam,2F3,Haparandadam 2F3 Amsterdam 1013AK,Haparandadam Amsterdam 1013AK,52.3960175,4.8797512
yourexpatbroker.py,https://yourexpatbroker.nl/woningaanbod/koop/zaandam/de-gortpeller/96-ref-01226?forsaleorrent=0&moveunavailablelistingstothebottom=true&orderby=3&take=9,De Gortpeller 96 in Zaandam 1502BV,Zaandam 1502BV,,62.0,2.0,Verkocht,De Gortpeller,96,De Gortpeller 96 Zaandam 1502BV,De Gortpeller Zaandam 1502BV,52.4486212,4.8220227
